Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [254] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [46] std::_Bit_iterator::_Bit_iterator() [76] unsigned long* std::__niter_base<unsigned long*>(unsigned long*)
 [190] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [10] std::_Bit_iterator::operator+=(long) [109] std::_Bit_iterator std::__niter_base<std::_Bit_iterator>(std::_Bit_iterator)
 [117] bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [72] std::_Bit_iterator::operator++() [86] std::_Bit_const_iterator std::__niter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator)
 [196] bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [98] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [284] int** std::__niter_wrap<int**>(int** const&, int**)
 [271] __gnu_cxx::new_allocator<int*>::_M_max_size() const [49] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [214] int* std::__niter_wrap<int*>(int* const&, int*)
 [272] __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::_M_max_size() const [99] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [110] unsigned long* std::__niter_wrap<unsigned long*>(unsigned long* const&, unsigned long*)
 [291] __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::max_size() const [50] std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [111] std::_Bit_iterator std::__niter_wrap<std::_Bit_iterator>(std::_Bit_iterator const&, std::_Bit_iterator)
 [237] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [51] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [247] std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
 [240] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [47] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [170] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
 [143] __gnu_cxx::new_allocator<int>::_M_max_size() const [80] std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [215] int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [158] __gnu_cxx::new_allocator<int>::max_size() const [52] std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [285] int** std::__copy_move_a<false, int**, int**>(int**, int**, int**)
  [95] __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [53] std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [112] unsigned long* std::__copy_move_a<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
  [88] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [282] std::move_iterator<std::vector<bool, std::allocator<bool> >*>::move_iterator(std::vector<bool, std::allocator<bool> >*) [32] std::_Bit_iterator std::__copy_move_a<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
 [126] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [15] std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [216] int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*)
 [278] __gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >::base() const [24] std::_Bit_reference::operator=(bool) [286] int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**)
 [164] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [224] std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [113] unsigned long* std::__copy_move_a1<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
 [201] __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::operator*() const [223] std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [33] std::_Bit_iterator std::__copy_move_a1<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
 [144] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [118] std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [217] int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
 [225] std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [310] std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [287] int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**)
 [263] std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [128] std::_Deque_iterator<int, int&, int*>::operator--() [114] unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
 [303] std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator() const [275] std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [34] std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
 [241] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [276] std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [358] std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool)
 [156] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [311] std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::deallocate(std::allocator<std::vector<bool, std::allocator<bool> > >&, std::vector<bool, std::allocator<bool> >*, unsigned long) [248] std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
  [11] std::_Bit_iterator::operator*() const [312] std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::allocate(std::allocator<std::vector<bool, std::allocator<bool> > >&, unsigned long) [171] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
   [4] std::_Bit_iterator::operator[](long) const [294] std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::max_size(std::allocator<std::vector<bool, std::allocator<bool> > > const&) [222] std::__deque_buf_size(unsigned long)
  [89] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [257] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [218] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [104] std::_Bvector_base<std::allocator<bool> >::_M_get_Bit_allocator() const [184] void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::destroy<std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*) [314] std::vector<bool, std::allocator<bool> >* std::uninitialized_copy<std::move_iterator<std::vector<bool, std::allocator<bool> >*>, std::vector<bool, std::allocator<bool> >*>(std::move_iterator<std::vector<bool, std::allocator<bool> >*>, std::move_iterator<std::vector<bool, std::allocator<bool> >*>, std::vector<bool, std::allocator<bool> >*)
 [279] std::move_iterator<std::vector<bool, std::allocator<bool> >*>::base() const [258] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [187] void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
  [14] std::_Bit_reference::operator bool() const [243] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [28] std::vector<bool, std::allocator<bool> >* std::uninitialized_fill_n<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&)
 [127] std::_Deque_iterator<int, int&, int*>::operator*() const [208] void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [219] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
  [44] std::_Bit_const_iterator::operator*() const [185] void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [315] std::vector<bool, std::allocator<bool> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<bool, std::allocator<bool> >*>, std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > >(std::move_iterator<std::vector<bool, std::allocator<bool> >*>, std::move_iterator<std::vector<bool, std::allocator<bool> >*>, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > >&)
